account_idx,true_label,xgb_proba,anomaly_score,risk_score,risk_tier
2093,0,0.00018224221421405675,0.0608594327122014,0.012317680313811521,Green
2094,0,0.00029073384939692914,0.12394758928462103,0.025022104936441747,Green
2095,0,0.00017091764602810143,0.12939631463845322,0.02601599704451312,Green
2096,0,0.0005135870655067266,0.10261851138454149,0.020934571929313674,Green
2097,0,0.0018761121667921542,0.09138171407838074,0.019777232549109867,Green
2098,0,0.0006976513075642287,0.12136936826864553,0.024831994699780483,Green
2099,0,0.021145399659872055,0.10783248804500195,0.038482817336898026,Green
2100,0,0.001938553899526596,0.12154098834414284,0.02585904078844984,Green
2101,0,0.0020654573338106273,0.06841864581286261,0.01533609502962102,Green
2102,0,0.0011083018966019154,0.07376720088840083,0.015640081694961696,Green
2103,0,0.002386720268987119,0.05022895177555685,0.011955166570301063,Green
2104,0,0.01101505383849144,0.12921282742250412,0.034654608555293974,Green
2105,0,5.1167519995942715e-05,0.058498754199002516,0.011740684855797254,Green
2106,0,0.00033561605378054085,0.1201179919921821,0.024292091241460846,Green
2107,0,0.00027657324098981915,0.13956531039847925,0.0281343206724877,Green
2108,0,0.10241254195570947,0.09735218166673984,0.10140046989791554,Green
2109,0,0.006182639114558697,0.07629045852008767,0.02020420299566449,Green
2110,0,0.0004458073643036186,0.05111360723460552,0.010579367338363996,Green
2111,0,0.00022455137805081903,0.12489158554106364,0.025157958210653378,Green
2112,0,0.05355305001139641,0.09014659833993692,0.06087175967710451,Green
2113,0,0.006495421659201383,0.10345480800181027,0.025887298927723155,Green
2114,0,9.138941386481747e-05,0.06704075522608711,0.013481262576309274,Green
2115,0,0.024957951530814173,0.14556981834938043,0.04908032489452742,Green
2116,0,0.14631863832473754,0.10691429339940298,0.13843776933967064,Green
2117,0,0.003450476657599211,0.05374205068185039,0.013508791462449444,Green
2118,0,0.004279562178999185,0.093113827972031,0.02204641533760554,Green
2119,0,0.0012769775930792093,0.08686016021614978,0.01839361411769332,Green
2120,0,0.02439612355083227,0.10439657245372584,0.04039621333141098,Green
2121,0,0.0013244399102404713,0.07885145038928167,0.016829842006048704,Green
2122,0,0.001142011460615322,0.15750484836678436,0.032414578841849125,Green
2123,0,0.0008999170735478401,0.11243799791849375,0.023207533242537017,Green
2124,0,0.0004156444396357983,0.11519539613404207,0.02337159477851705,Green
2125,0,0.00016756588593125343,0.17193796081445603,0.0345216448716362,Green
2126,0,0.00038969452143646773,0.10801063376126789,0.02191388236940275,Green
2127,0,0.00023227130150189624,0.09292674057319907,0.018771165155841325,Green
2128,0,0.02125437594950199,0.05315723074373898,0.027634946908349382,Green
2129,0,0.0005309344036504626,0.06346702614778585,0.013118152752477536,Green
2130,0,0.0010417512385174632,0.11423452597439836,0.023680306185693636,Green
2131,0,0.000886905926745385,0.1556266022173481,0.031834845184865915,Green
2132,0,7.496978214476258e-05,0.0787425559567947,0.015808487017074747,Green
2133,0,0.0008451643399894238,0.1094313986011028,0.022562411192212094,Green
2134,0,0.0001204648389830254,0.10146952205625091,0.020390276282436597,Green
2135,0,8.472082045045682e-05,0.09346378549614807,0.018760533755589975,Green
2136,0,0.0024141417350620033,0.043533183541284076,0.010637950096306416,Green
2137,0,0.00012708793947240337,0.26961140035857273,0.05402395042329246,Green
2138,0,0.00887182867154479,0.17524266937224076,0.042145996811683975,Green
2139,0,0.001196463033556938,0.11806133749199771,0.02456943792524509,Green
2140,0,0.018670299649238584,0.18266289066823727,0.051468817853038314,Green
2141,0,0.00019652424525702373,0.09478631720531037,0.01911448283726769,Green
2142,0,0.00012409078190103173,0.10004081530911244,0.02010743568734331,Green
2143,0,0.0017304534092545509,0.047584214764051724,0.010901205680213983,Green
2144,0,0.00018263100064359606,0.09637919389436239,0.01942194357938735,Green
2145,0,0.000425846572034061,0.09172350878233207,0.01868537901409366,Green
2146,0,0.00019195760833099482,0.10704145357094243,0.021561856800853273,Green
2147,0,0.001050699211191386,0.13720595820231368,0.02828175100941584,Green
2148,0,0.0023182510165497662,0.03755447657011462,0.009365496127262736,Green
2149,0,0.0002664998755790293,0.18573948221151546,0.037361096342766305,Green
2150,0,0.0003267808584496379,0.05342191598757401,0.01094580788427451,Green
2151,0,0.0008984585001599044,0.10898008550738732,0.022514783901605384,Green
2152,0,0.0001728828327031806,0.1021340650962409,0.02056511928541072,Green
2153,0,0.008124433830380438,0.1434155568872813,0.035182658441760606,Green
2154,0,0.00016676686936989427,0.20113623602917977,0.04036066070133186,Green
2155,0,0.0004968424094840884,0.07958774337743797,0.01631502260307486,Green
2156,0,0.0001721451641060412,0.07085108881790012,0.014307933894864852,Green
2157,0,0.00034951261477544904,0.0686750402815787,0.014014618148136097,Green
2158,0,0.0006709271110594273,0.05165465127270724,0.010867671943388987,Green
2159,0,0.00016290441271848977,0.12092703847252659,0.024315731224680105,Green
2160,0,0.0010903625283390284,0.07040727854043288,0.014953745730757795,Green
2161,0,9.114709755522198e-05,0.17497855242484447,0.03506862816301306,Green
2162,0,0.008353709056973458,0.09683848744564331,0.026050664734707425,Green
2163,0,0.0013361125485971568,0.08738365465154167,0.018545620969186057,Green
2164,0,0.0005152362398803234,0.22283305100711256,0.044978799193326764,Green
2165,0,0.0005709519726224243,0.1883882944522895,0.03813442046855583,Green
2166,0,0.00014141896390356122,0.24233501946923028,0.0485801390649689,Green
2167,0,0.00036066913162358105,0.059769501350158426,0.012242435575330548,Green
2168,0,0.0016090291785076259,0.08185047877872194,0.017657319098550485,Green
2169,0,0.0007555409800261259,0.15881841932509755,0.0323681166490404,Green
2170,0,0.0003200872277375311,0.16427194315322607,0.033110458412835234,Green
2171,0,0.0017697261122521012,0.1285557877494699,0.027126938439695658,Green
2172,0,0.00294754586648196,0.052614705841171734,0.012880977861419913,Green
2173,0,0.0023485599551349877,0.04442314655826272,0.010763477275760533,Green
2174,0,0.0003002357087098062,0.0963850362187456,0.019517195810716963,Green
2175,0,0.0014586686855182051,0.12765324867057576,0.02669758468252971,Green
2176,0,0.0010257953195832669,0.09483849578556405,0.01978833541277942,Green
2177,0,0.00691622793674469,0.1507797650475067,0.035688935358897084,Green
2178,0,0.0033423855435103177,0.16175909579673511,0.03502572759415527,Green
2179,0,0.00022768388444092123,0.046842315553424885,0.009550610218237712,Green
2180,0,9.562499326420948e-05,0.16283286170824232,0.03264307233625982,Green
2181,0,0.00033371142926625903,0.0192666738778814,0.004120303918989286,Green
2182,0,0.2664230167865753,0.10932493594237612,0.23500340061773548,Green
2183,0,0.019086917489767073,0.08828092112322224,0.0329257182164581,Green
2184,0,0.034263896942138675,0.058873357812587665,0.03918578911622847,Green
2185,0,0.005848725140094757,0.059362068207581255,0.016551393753592054,Green
2186,0,0.002381016267463565,0.08642537795966193,0.019189888605903233,Green
2187,0,0.0028122947085648777,0.10659238063740198,0.023568311894332294,Green
2188,0,0.00013608242734335362,0.3630233934663558,0.07271354463514583,Green
2189,0,0.00041242416482418777,0.13221313100670487,0.02677256553320032,Green
2190,0,0.007344723399728536,0.10118819265107287,0.026113417249997398,Green
2191,0,0.0008768680039793253,0.12729310530574178,0.02616011546433181,Green
2192,0,0.00020127090392634271,0.11278738353959528,0.022718493431060124,Green
2193,0,0.0012402323540300132,0.18773823545276358,0.038539832973776715,Green
2194,0,0.000284940394340083,0.1672873720542176,0.03368542672631558,Green
2195,0,0.01684415861964226,0.05923836606534197,0.025323000108782197,Green
2196,0,0.0064925957005471,0.029131911942216843,0.011020458948881047,Green
2197,0,0.008589891251176596,0.07589664577555436,0.022051242156052142,Green
2198,0,0.003269545082002878,0.2112163483082414,0.04485890572725057,Green
2199,0,0.0002281974477227777,0.1786890767451593,0.035920373307210075,Green
2200,0,0.0002288751013111323,0.0769605241278714,0.015575204906623182,Green
2201,0,0.0005142824433278293,0.03471845837246432,0.007355117629155125,Green
2202,0,0.014642716571688653,0.05352265181879598,0.022418703621110116,Green
2203,0,0.12938255667686463,0.06887103143934398,0.11728025162936051,Green
2204,0,0.00012698661303147673,0.05170030316846538,0.010441649924118255,Green
2205,0,0.00039203527849167584,0.08765154815230415,0.017843937853254166,Green
2206,0,0.0018532372079789637,0.07815582611346766,0.0171137549890767,Green
2207,0,0.0005069549311883748,0.09417445298683923,0.01924045454231854,Green
2208,0,0.0004988249391317367,0.08228701960219069,0.016856463871743523,Green
2209,0,0.0002786665747407824,0.17143048659228657,0.03450903057824994,Green
2210,0,0.0009158598026260733,0.16920229183945962,0.03457314620999277,Green
2211,0,0.6595119833946228,0.033943672493660884,0.5343983212144304,Amber
2212,0,0.0008209559135138988,0.04321877313485211,0.009300519357781539,Green
2213,0,0.0001116356099373661,0.13634296750662742,0.02735790198927537,Green
2214,0,0.11064657419919967,0.10517387841105705,0.10955203504157114,Green
2215,0,0.003613873152062297,0.1276976070533281,0.02843061993231545,Green
2216,0,0.0037339905742555858,0.10584069916247645,0.024155332291899752,Green
2217,0,0.00011460722744232044,0.07475976770227367,0.015043639322408589,Green
2218,0,0.0001853069319622591,0.11079379930776144,0.02230700540712209,Green
2219,0,0.00010194822461926379,0.08210342168147874,0.016502242915991158,Green
2220,0,0.0006982385762967168,0.0498003360909108,0.01051865807921953,Green
2221,0,0.0020872968481853603,0.08174429952275476,0.018018697383099237,Green
2222,0,0.0014376630308106542,0.08082114304350561,0.017314359033349644,Green
2223,0,0.023766785487532617,0.05691874439888493,0.03039717726980308,Green
2224,0,0.0005216001532971859,0.12074875867692998,0.024567031858023742,Green
2225,0,0.0008352999109774828,0.031487992274193,0.006965838383620585,Green
2226,0,0.0012472877977415919,0.08736191337939135,0.018470212914071537,Green
2227,0,0.00163132781162858,0.04229104241673753,0.009763270732650368,Green
2228,0,0.023434171825647353,0.04101442224416786,0.02695022190935145,Green
2229,0,0.001053225522628054,0.11627518393500952,0.02409761720510434,Green
2230,0,0.0005815424665343016,0.11894267919772315,0.024253769812772066,Green
2231,0,0.00042104098247364163,0.11087541016501994,0.022511914818982896,Green
2232,0,0.003495287988334894,0.1006134440611759,0.02291891920290309,Green
2233,0,0.00021296574559528383,0.10734647050994663,0.021639666698465548,Green
2234,0,0.012133977934718132,0.05969756231576514,0.02164669481092753,Green
2235,0,0.0015621409751474858,0.0441279770887564,0.010075308197869266,Green
2236,0,0.003019084595143795,0.0822755539136687,0.01887037845884877,Green
2237,0,0.0001169291455880739,0.09902198476669045,0.019897940269808546,Green
2238,0,0.0003282092249719426,0.08047936696815661,0.016358440773608873,Green
2239,0,0.044057796522974965,0.06063097452224523,0.04737243212282902,Green
2240,0,0.001631280651781708,0.03913062902354774,0.009131150326134914,Green
2241,0,0.1463429033756256,0.0677180076320333,0.13061792422690716,Green
2242,0,0.03137135282158852,0.08170918316158472,0.041438918889587756,Green
2243,0,0.00026697607827372847,0.17600864905924474,0.03541531067446792,Green
2244,0,0.0003571192035451531,0.061328874438412284,0.012551470250518577,Green
2245,0,0.005626299511641264,0.048935020101707596,0.014288043629654527,Green
2246,0,0.0012550497660413385,0.1520768802764697,0.03141941586812701,Green
2247,0,0.00023008822754491123,0.1758227403902468,0.03534861866008528,Green
2248,0,0.018430063035339114,0.12551660643260945,0.039847371714793176,Green
2249,0,5.4223262850428e-05,0.19275134775552621,0.03859364816138558,Green
2250,0,0.00030104815377853813,0.10737284983460875,0.021715408489944577,Green
2251,0,0.0003652139217592776,0.07508006298963266,0.01530818373533395,Green
2252,0,0.00011831593219540084,0.16061322616087967,0.03221729797793225,Green
2253,0,0.058703381568193436,0.08830016164710318,0.06462273758397538,Green
2254,0,0.030082687735557556,0.0770907567314523,0.039484301534736505,Green
2255,0,8.123789666569792e-05,0.13849052049748195,0.02776309441682894,Green
2256,0,0.00024106701603159307,0.07562384044050487,0.015317621700926244,Green
2257,0,0.00010745182225946337,0.12775203284249156,0.02563636802630588,Green
2258,0,0.0027117825578898192,0.0503611192570031,0.012241649897712474,Green
2259,0,0.0009700578404590488,0.16830664372784038,0.03443737501793531,Green
2260,0,0.00895649529993534,0.06675556152884668,0.020516308545717607,Green
2261,0,0.007411668263375759,0.22856646051875307,0.05164262671445121,Green
2262,0,0.0005539245787076652,0.12663982642033295,0.025771104947032716,Green
2263,0,0.008345067873597145,0.07025539039369616,0.020727132377616947,Green
2264,0,0.006196524109691381,0.03657663898426033,0.012272547084605168,Green
2265,0,0.0008715810719877482,0.06493640758992617,0.013684546375575429,Green
2266,0,0.0005737560277339071,0.056352994198657254,0.011729603661918575,Green
2267,0,0.0001986996183404699,0.046616029791336944,0.009482165652939762,Green
2268,0,0.1555088609457016,0.032765092568009954,0.13096010727016327,Green
2269,0,0.0022084577241912482,0.09567275570708679,0.02090131732077035,Green
2270,0,0.0010647569084540009,0.0786147538593809,0.016574756298639377,Green
2271,0,0.0044999678619205945,0.09657213798453794,0.02291440188644406,Green
2272,0,0.0342167891561985,0.24686417547767275,0.07674626642049334,Green
2273,0,0.045229152962565425,0.054792843109581664,0.04714189099196867,Green
2274,0,0.00034782271832227706,0.18564744581977,0.03740774733861181,Green
2275,0,0.014191801846027374,0.041755388994073744,0.01970451927563665,Green
2276,0,0.016677685640752317,0.2372117124652538,0.060784491005652606,Green
2277,0,0.0007907339371740818,0.24595459732260672,0.0498235066142606,Green
2278,0,0.00035208917688578367,0.0833139705125147,0.016944465444011562,Green
2279,0,0.0029084459878504277,0.12484587044132724,0.02729593087854578,Green
2280,0,0.0008871671161614358,0.20607147552972346,0.04192402879887383,Green
2281,0,0.0001708936906652525,0.1993527299655473,0.04000726094564165,Green
2282,0,0.01671214811503887,0.031537094170536864,0.019677137326138468,Green
2283,0,0.007140293484553695,0.18331499507201152,0.04237523380204525,Green
2284,0,0.003096264926716685,0.09325241575833068,0.021127495093039482,Green
2285,0,0.44497815668582913,0.05187150173232175,0.3663568256951277,Amber
2286,0,0.0013329402776435018,0.07340277726248531,0.01574690767461186,Green
2287,0,0.00042790679726749663,0.07933366049750074,0.01620905753731414,Green
2288,0,0.0002586827846243978,0.1283486990580695,0.025876686039313413,Green
2289,0,0.0005642563919536769,0.08706195730624239,0.017863796574811415,Green
2290,0,0.007300103036686778,0.0779472689748031,0.02142953622431004,Green
2291,0,0.00011097957176389172,0.10535206128209323,0.021159195913829757,Green
2292,0,0.0002551036304794252,0.09510517364110868,0.019225117632605274,Green
2293,0,0.00033257934846915306,0.13589472553549248,0.02744500858587381,Green
2294,0,0.0006516046065371484,0.1401559102915588,0.02855246574354147,Green
2295,0,0.0056985472328960896,0.15343849958360908,0.03524653770303868,Green
2296,0,0.015380886010825634,0.0498259715802136,0.022269903124703228,Green
2297,0,0.0005846162792295217,0.13926424639674864,0.02832054230273334,Green
2298,0,0.0011881826911121609,0.12865232792109646,0.026681011737109014,Green
2299,0,0.005007955059409141,0.07728135873419147,0.019462635794365604,Green
2300,0,0.004494731314480305,0.19036441301606966,0.04166866765479817,Green
2301,0,0.0004280440625734627,0.15184876411749096,0.030712188073556957,Green
2302,0,4.382746774354018e-05,0.18733779529887534,0.03750262103396989,Green
2303,0,0.0015806708252057433,0.09290937673094113,0.019846412006352815,Green
2304,0,0.002091151266358793,0.009104539045808158,0.003493828822248666,Green
2305,0,0.0032622087746858597,0.10534681016184079,0.023679129052116842,Green
2306,0,0.0018733269069343807,0.12521637769722552,0.0265419370649926,Green
2307,0,0.0052102128043770785,0.08016699384693368,0.020201569012888394,Green
2308,0,0.0072413085028529165,0.1630162195517334,0.038396290712629004,Green
2309,0,0.003585157124325633,0.09203676897787358,0.021275479495035218,Green
2310,0,0.007228044932708144,0.11751184751455569,0.029284805449077647,Green
2311,0,0.0005643766024149954,0.12971799880732357,0.026395101043396704,Green
2312,0,0.0018368124729022384,0.0779516627894621,0.017059782536214207,Green
2313,0,0.044890225678682324,0.09242752294098366,0.05439768513114259,Green
2314,0,0.014274528622627259,0.046659980622318735,0.020751619022565553,Green
2315,0,0.003379809018224478,0.13598997770026375,0.029901842754632327,Green
2316,0,0.0006987107917666435,0.16904245790398728,0.03436746021421076,Green
2317,0,0.0003327600425109267,0.10068228298991358,0.020402664631991453,Green
2318,0,0.0012814466375857592,0.04073782753249324,0.009172722816567253,Green
2319,0,0.008143085800111294,0.15122843490915028,0.03676015562191909,Green
2320,0,0.01659593190997839,0.08917121590721526,0.03111098870942576,Green
2321,0,0.0007292015710845589,0.19752223695414212,0.040087808647696066,Green
2322,0,0.004177620634436607,0.1091245495640664,0.025167006420362563,Green
2323,0,0.0002610326337162405,0.11226459095607501,0.02266174429818799,Green
2324,0,0.0009052737383171915,0.04380563218003959,0.00948534542666167,Green
2325,0,0.00888424851000309,0.16229502377488272,0.03956640356297901,Green
2326,0,0.0005450292723253369,0.04496301250983604,0.009428625919827476,Green
2327,0,0.00018075062544085086,0.06056438044568365,0.012257476589489408,Green
2328,0,0.17893844246864318,0.08240622709766554,0.15963199939444767,Green
2329,0,0.0007790627190843225,0.2038876734530798,0.04140078486588341,Green
2330,0,0.001102887443266809,0.030600026893041463,0.007002315333221739,Green
2331,0,0.020312825962901113,0.1136339696767319,0.038977054705667265,Green
2332,0,0.006143455253913999,0.09872341055545827,0.02465944631422285,Green
2333,0,0.000290553632657975,0.05891382575813566,0.01201520805775351,Green
2334,0,0.1829151213169098,0.054760837767110035,0.15728426460694986,Green
2335,0,0.0005708365119062364,0.05757559137688078,0.011971787484901143,Green
2336,0,5.0948460557265204e-05,0.15463924064213322,0.03096860689687245,Green
2337,0,0.001964438473805785,0.04901688990273357,0.01137492875959134,Green
2338,0,0.0015944537241011857,0.065614187459874,0.014398400471255747,Green
2339,0,0.0011733357212506234,0.06153082388586603,0.013244833354173702,Green
2340,0,0.0005804259679280221,0.054825402186650656,0.011429421211672546,Green
2341,0,0.0002448514715069905,0.16282764836179567,0.03276141084956472,Green
2342,0,9.870194917311892e-05,0.12325529365555841,0.024730020290450173,Green
2343,0,0.034231305867433545,0.031825232510551554,0.033750091196057146,Green
2344,0,0.018779076263308526,0.05284804930091141,0.0255928708708291,Green
2345,0,0.0012859813636168838,0.17774051974556623,0.03657688904000674,Green
2346,0,0.007091075833886862,0.0587987139968279,0.01743260346647507,Green
2347,0,0.0010035914601758122,0.15128496357049134,0.031059865882238913,Green
2348,0,0.0005529975751414895,0.04206154152898059,0.008854706365909308,Green
2349,0,0.03017402179539204,0.09262557550221842,0.04266433253675731,Green
2350,0,0.008810493163764477,0.10786502978101321,0.02862140048721422,Green
2351,0,0.008354200236499309,0.11468779700416963,0.02962091959003337,Green
2352,0,0.5272165656089782,0.1281835334825221,0.44740995918368703,Amber
2353,0,0.0027744628954678775,0.2112804470334253,0.04447565972305935,Green
2354,0,0.01607083873823285,0.2766537507578885,0.06818742114216397,Green
2355,0,0.0001721002336125821,0.06824360477957946,0.013786401142805953,Green
2356,0,0.0013665040489286185,0.07292382015173875,0.015677967269490643,Green
2357,0,0.0007741663139313459,0.041953134493666014,0.009009959949878278,Green
2358,0,0.0010188435902819038,0.04437209672238557,0.009689494216702635,Green
2359,0,0.0004562044341582805,0.09701113490462854,0.019767190528252328,Green
2360,0,0.00016973804449662566,0.16322757072535207,0.032781304580667706,Green
2361,0,0.009319749660789967,0.040614642822439276,0.015578728293119827,Green
2362,0,8.448753724223934e-05,0.14634820603119608,0.029337231236033,Green
2363,0,0.04821878373622895,0.0982493759186622,0.058224902172715594,Green
2364,0,0.010701103881001473,0.056368113173766714,0.019834505739554517,Green
2365,0,0.011726346611976624,0.07806618230872983,0.02499431375132726,Green
2366,0,0.028495643474161624,0.06462403667038621,0.03572132211340654,Green
2367,0,0.0003992377605754882,0.15181779748897967,0.03068294970625632,Green
2368,0,0.0004007202282082289,0.1810721504343264,0.036535006269431854,Green
2369,0,0.025416900962591173,0.02422721840662919,0.025178964451398778,Green
2370,0,0.00033331791055388746,0.12019889321964232,0.024306432972371568,Green
2371,0,0.004512390308082103,0.06671635826586983,0.016953183899639644,Green
2372,0,0.0003460493113379925,0.09501482760542686,0.01927980497015576,Green
2373,0,0.0005924049182794988,0.08558845256761974,0.017591614448147542,Green
2374,0,0.0010923129622824488,0.04498514762250672,0.0098708798943273,Green
2375,0,0.0004020426655188203,0.05116785830833328,0.01055520579408171,Green
2376,0,9.035222101374529e-05,0.11183129498665005,0.022438540774141005,Green
2377,0,0.009829188510775567,0.0510438576361828,0.018072122335857012,Green
2378,0,0.023561730608344076,0.06059947079564959,0.030969278645805176,Green
2379,0,0.00015251676377374678,0.10316879394223923,0.020755772199466838,Green
2380,0,0.0001873765548225492,0.042339873840984206,0.008617876012054878,Green
2381,0,0.00044757146388292314,0.07817253069631147,0.01599256331036863,Green
2382,0,0.0007333464920520782,0.062111187227973444,0.013008914639236348,Green
2383,0,0.0003325549594592303,0.20402553786460037,0.04107115154048745,Green
2384,0,0.000531707878690213,0.12452616590590496,0.025330599484133156,Green
2385,0,0.14972231984138487,0.08633089568130996,0.1370440350093699,Green
2386,0,0.0005753298290073871,0.06786987192214623,0.014034238247635153,Green
2387,0,0.00024692341685295105,0.05233357819473179,0.010664254372428716,Green
2388,0,5.6224243598990144e-05,0.1179127436230511,0.023627528119489406,Green
2389,0,0.00019733028020709752,0.11825882368767195,0.023809628961700063,Green
2390,0,0.005843363143503665,0.10004189176384437,0.0246830688675718,Green
2391,0,0.0018454812467098235,0.11902919563189535,0.02528222412374692,Green
2392,0,0.0035756187513470653,0.2293174110055179,0.04872397720218122,Green
2393,0,0.0006987296452280133,0.09939007269495609,0.020436998255173623,Green
2394,0,0.000281260721385479,0.10058930866319152,0.020342870309746682,Green
2395,0,0.002081967797130346,0.12402063999616231,0.026469702236936732,Green
2396,0,0.00010142444734810852,0.11460805409208948,0.02300275037629638,Green
2397,0,0.0002095688949339092,0.17492248937051677,0.03515215299005048,Green
2398,0,0.0020935735665261745,0.1038803249788534,0.022450923848991614,Green
2399,0,0.004368436988443136,0.13443888404978255,0.030382526400711013,Green
2400,0,0.0006603230955079197,0.10496643611949626,0.02152154570030558,Green
2401,0,6.511079482152127e-05,0.10955028701701162,0.021962146039259535,Green
2402,0,0.11774754524230957,0.05201987511023321,0.1046020112158943,Green
2403,0,0.0002114859176799655,0.14461688780622553,0.02909256629538907,Green
2404,0,0.0003980024193879217,0.08386965027976277,0.01709233199146289,Green
2405,0,0.0007819593534804881,0.027037432926599176,0.006033054068104224,Green
2406,0,0.06055835485458374,0.05611113111490616,0.059668910106648224,Green
2407,0,0.0008036762592382729,0.05502375414081716,0.011647691835554048,Green
2408,0,0.00026899154181592166,0.10669220356833431,0.021553633947119597,Green
2409,0,0.00010385910281911493,0.17866470269909462,0.03581602782207421,Green
2410,0,0.0014775256160646675,0.06965155606676847,0.015112331706205425,Green
2411,0,0.0033916108310222625,0.08557889247799291,0.019829067160416387,Green
2412,0,0.00023630461655557158,0.08611850666829689,0.01741274502690383,Green
2413,0,0.0002084174542687833,0.1756794750492258,0.035302628973260176,Green
2414,0,0.006980385165661573,0.08300847814309964,0.02218600376114918,Green
2415,0,0.040629121661186214,0.09624809912975538,0.05175291715490005,Green
2416,0,0.004355950141325593,0.04524265540585739,0.01253329119423195,Green
2417,0,0.0011008707340806722,0.11887151878634883,0.0246550003445343,Green
2418,0,0.013880865648388863,0.08279407603131915,0.027663507724974917,Green
2419,0,0.14977690875530242,0.014596612020729363,0.12274084940838781,Green
2420,0,0.006507933605462313,0.041511767501997025,0.013508700384769253,Green
2421,0,0.0017476520733907819,0.06436872225735078,0.01427186611018278,Green
2422,0,7.571940077468752e-05,0.08239088212283892,0.01653875194518753,Green
2423,0,0.05154691338539123,0.05850886566527093,0.05293930384136717,Green
2424,0,0.00044570645550265906,0.16068850591026382,0.032494266346454886,Green
2425,0,0.0018788037705235183,0.06406998763759775,0.014317040543938361,Green
2426,0,0.000551070849178359,0.06259372121909776,0.012959600923162238,Green
2427,0,0.006291238218545914,0.04521964975529869,0.014076920525896468,Green
2428,0,0.0006028671748936176,0.043484667250836544,0.009179227190082202,Green
2429,0,0.005111502390354871,0.07279707459942697,0.018648616832169288,Green
2430,0,0.005344928428530693,0.02640017547112933,0.009555977837050419,Green
2431,0,0.00016373848193325103,0.04402261349298974,0.008935513484144546,Green
2432,0,0.0003129968070425093,0.027932594034300436,0.0058369162524940935,Green
2433,0,0.058503059297800065,0.13008438091296107,0.07281932362083227,Green
2434,0,0.00023413980379700662,0.05132203767969372,0.010451719378976347,Green
2435,0,0.0003941983683034778,0.11185653177245437,0.022686665049133654,Green
2436,0,0.0008048479328863322,0.06691826327992063,0.01402753100229319,Green
2437,0,0.0027485362254083155,0.06165309018276915,0.01452944701688048,Green
2438,0,0.00022122576483525337,0.09219598398097137,0.01861617740806247,Green
2439,0,0.00034582578809931873,0.06033981668632858,0.012344623967745168,Green
2440,0,0.00019214240019209682,0.13877609025809717,0.027908931971773108,Green
2441,0,0.00030483324080705644,0.05540309627982851,0.011324485848611345,Green
2442,0,0.0013003060594201088,0.035995670455425594,0.008239378938621204,Green
2443,0,0.0007264405197929591,0.04638337140349764,0.009857826696533891,Green
2444,0,0.0080703342333436,0.1102176985326261,0.028499807093200095,Green
2445,0,0.00021987441577948628,0.02474391596104446,0.00512468272483248,Green
2446,0,0.0007232755539007485,0.060096912190371096,0.012598002881194816,Green
2447,0,0.00010440253390697762,0.1688798424089794,0.03385949050892146,Green
2448,0,4.445847152965144e-05,0.052979269632983,0.01063142070382032,Green
2449,0,0.000492060708347708,0.19573197492423325,0.03954004355152481,Green
2450,0,0.008870360534638166,0.05956200576975663,0.019008689581661856,Green
2451,0,0.06570367366075516,0.15469127343349642,0.08350119361530342,Green
2452,0,0.0012625470524653794,0.03214914801200793,0.0074398672443738885,Green
2453,0,0.008155462518334388,0.03877228898708694,0.014278827812084897,Green
2454,0,0.000965820753481239,0.12317794995390738,0.025408246593566462,Green
2455,0,0.0003981928923167289,0.10096905239674393,0.020512364793202165,Green
2456,0,0.0024185138288885357,0.08178624095364137,0.0182920592538391,Green
2457,0,9.743904956849292e-05,0.05137097499891142,0.010352146239437076,Green
2458,0,0.00025416638818569486,0.040388530640330954,0.008281039238614745,Green
2459,0,0.001994605455547571,0.038412318323880944,0.009278148029214244,Green
2460,0,0.013351655332371593,0.2559233718607016,0.06186599863803758,Green
2461,0,0.0007135690189898014,0.23378277833641567,0.04732741088247496,Green
2462,0,8.40584674733691e-05,0.11966377956814327,0.024000002687607342,Green
2463,0,0.00279015974374488,0.0868388478661719,0.019599897368230278,Green
2464,0,0.0007913755252957344,0.06710803435882672,0.014054707292001927,Green
2465,0,0.0003867889754474163,0.09207729444825184,0.018724890070008295,Green
2466,0,0.005615892447531223,0.052123668018326554,0.014917447561690288,Green
2467,0,0.000308492814656347,0.05571672685297756,0.011390139622320588,Green
2468,0,0.0015303189400583505,0.10761586724949845,0.022747428601946368,Green
2469,0,0.00019749733619391918,0.24044255516580673,0.04824650890211647,Green
2470,0,0.007132028415799141,0.07605396152093001,0.02091641503682531,Green
2471,0,0.03092429153621197,0.09794873072962115,0.04432917937489381,Green
2472,0,0.00033589244121685625,0.03980087963366972,0.008228889879707426,Green
2473,0,0.00034849138464778664,0.15152160561131325,0.030583114229980873,Green
2474,0,8.099217229755596e-05,0.1389967000691467,0.027864133751667377,Green
2475,0,0.0010750007349997759,0.08152971845802755,0.017165944279605327,Green
2476,0,0.0031983416993170977,0.11762087796297749,0.02608284895204917,Green
2477,0,0.0015157558489590883,0.11206884042484636,0.023626372764136535,Green
2478,0,0.03535068603232503,0.09924541843147676,0.04812963251215537,Green
2479,0,0.00048730731941759586,0.12625589655531896,0.025641025166597865,Green
2480,0,0.012312584929168225,0.14087001706253138,0.03802407135584085,Green
2481,0,0.0003346579236676916,0.047245340824957,0.009716794503925551,Green
2482,0,0.12164126932621001,0.06506098584219326,0.11032521262940667,Green
2483,0,0.004373042657971382,0.0902060618155145,0.02153964648948,Green
